tripnumber,purchasenumber,departmentnumber,timebetween,price
68.0,8.0,17.0,-0.67463646802836,-0.9012315170010795
68.0,9.0,4.0,1.0902866670700635,-0.6130758910027287
68.0,10.0,9.0,-0.2510549156047383,1.3382388372252334
68.0,11.0,9.0,-0.6948070181437704,0.8872126400104237
68.0,12.0,2.0,-0.2611401906624436,-0.108803545505615
68.0,13.0,5.0,-0.2107138153739172,-0.36563790780849276
69.0,1.0,14.0,-0.00900831421981166,4.551800492380754
69.0,2.0,14.0,-0.6040395426244229,1.479184523854861
69.0,3.0,14.0,-0.7048922932014757,1.754811644375023
69.0,4.0,14.0,-0.6948070181437704,1.6076017050063
69.0,5.0,12.0,0.16244136176117804,0.9561194201404639
69.0,6.0,12.0,-0.4628456918165491,0.45184707464335006
69.0,7.0,12.0,-0.5536131673358966,0.8872126400104237
69.0,8.0,12.0,-0.4124193165280227,0.7525312061198899
69.0,9.0,1.0,-0.5737837174513072,-0.8667781269360593
69.0,10.0,7.0,-0.6948070181437704,0.5990570140120727
69.0,11.0,13.0,-0.4729309668742544,-0.5222442262858573
69.0,12.0,6.0,0.15235608670347278,-1.0202523190438764
69.0,13.0,4.0,0.20278246199199915,0.42365793731742446
69.0,14.0,16.0,-0.5233573421627807,0.09791679488450623
69.0,15.0,9.0,-0.714977568259181,-0.9857989289788563
69.0,16.0,9.0,-0.4729309668742544,-0.8072677259146607
69.0,17.0,9.0,-0.5536131673358966,-0.9701382971311199
69.0,18.0,2.0,-0.2913960158355594,1.0344225793791462
69.0,19.0,11.0,0.6061934643002103,0.5301502338820323
70.0,1.0,10.0,-0.6342953677975388,-0.7759464622191878
70.0,2.0,18.0,1.110457217185474,-0.810399852284208
70.0,3.0,18.0,0.08175916129953584,-0.6882469238718636
70.0,4.0,12.0,0.20278246199199915,-0.5097157208076681
70.0,5.0,12.0,-0.09977578973915915,1.7454152652663812
70.0,6.0,13.0,1.1507983174162952,-0.9262885279574578
70.0,7.0,13.0,-0.3216518410086752,-0.6036795118940869
70.0,8.0,13.0,-0.2813107407778541,-0.5692261218290666
70.0,9.0,15.0,-0.5737837174513072,-0.0085755016801016
70.0,10.0,15.0,-0.493101516989665,0.27018374520960714
70.0,11.0,16.0,0.8784958908582527,-0.7289645666759784
70.0,12.0,16.0,2.310604949052402,-0.7289645666759784
70.0,13.0,9.0,2.2904343989369913,0.376676041774215
70.0,14.0,9.0,2.22992274859076,0.6773601732507549
70.0,15.0,5.0,0.959178091319895,-0.5253763526554046
70.0,16.0,5.0,-0.6544659179129494,-0.08687866091878386
70.0,17.0,3.0,-0.533442617220486,-0.8041355995451135
71.0,1.0,10.0,-0.4023340414703175,0.3923366736219517
71.0,2.0,10.0,-0.493101516989665,-0.6193401437418233
71.0,3.0,10.0,-0.5233573421627807,0.22946610240549242
71.0,4.0,10.0,-0.6544659179129494,1.150311255052396
71.0,5.0,10.0,-0.1602874400853908,0.13237018494952654
71.0,6.0,10.0,-0.5737837174513072,-0.2716741167220741
71.0,7.0,14.0,-0.6242100927398335,1.1127257386178284
71.0,8.0,1.0,1.4533565691474533,-0.7978713468060189
71.0,9.0,13.0,-0.0796052396237486,-0.51911209991631
71.0,10.0,13.0,-0.493101516989665,-0.7289645666759784
71.0,11.0,18.0,1.2113099677625268,0.2545231133618708
71.0,12.0,18.0,0.42465851326151527,-0.9576097916529307
71.0,13.0,15.0,0.3036352125690519,-0.5097157208076681
71.0,14.0,8.0,-0.5435278922781913,-0.9419491598051942
71.0,15.0,17.0,-0.14011688996998026,1.1064614858787338
71.0,16.0,15.0,-0.2913960158355594,-0.06495377633195289
71.0,17.0,15.0,-0.7452333934322969,-0.3280523913739252
71.0,18.0,15.0,-0.6645511929706547,-0.8010034731755662
71.0,19.0,15.0,0.5053407137231575,-0.9106278961097213
71.0,20.0,16.0,0.9490928162621897,0.35475115718738415
71.0,21.0,16.0,-0.4426751417011386,0.11357742673224264
71.0,22.0,11.0,4.9126059139403635,-0.24974923213524297
71.0,23.0,3.0,0.05150333612642,-0.3374487704825672
72.0,1.0,10.0,-0.6040395426244229,0.2952407561659855
72.0,2.0,10.0,-0.5636984423936019,-0.5003193416990264
72.0,3.0,10.0,-0.6342953677975388,0.6053212667511674
72.0,4.0,14.0,-0.3922487664126122,1.0720080958137137
72.0,5.0,18.0,-0.3821634913549069,-0.14012480920108777
72.0,6.0,7.0,1.0802013920123583,0.5614714975775054
72.0,7.0,16.0,0.19269718693429388,-0.38756279239532376
72.0,8.0,7.0,0.19269718693429388,-0.7164360611977892
72.0,9.0,13.0,0.05150333612642,-0.4188840560907967
72.0,10.0,15.0,-0.5636984423936019,-0.8699102533056066
72.0,11.0,6.0,0.9188369910890738,-0.9764025498702144
72.0,12.0,6.0,1.33233326845499,-0.7446251985237149
72.0,13.0,17.0,0.8482400656851369,-0.15265331467927695
72.0,14.0,3.0,-0.10986106479686443,0.11670955310178986
72.0,15.0,3.0,-0.5132720671050756,0.11670955310178986
72.0,16.0,3.0,-0.3720782162972016,0.93732666192318
72.0,17.0,3.0,-0.4830162419319597,0.29837288253553274
73.0,1.0,14.0,0.29354993751134667,1.626394463223584
73.0,2.0,18.0,0.2733793873959361,0.10731317399314819
73.0,3.0,12.0,-0.03926413939292749,0.5238859811429378
73.0,4.0,1.0,0.4549143384346311,-0.885570885153343
73.0,5.0,1.0,-0.130031614912275,-0.7258324403064311
73.0,6.0,1.0,-0.4426751417011386,-0.6224722701113706
73.0,7.0,7.0,-0.7553186684900022,1.3946171118770845
73.0,8.0,11.0,1.806341196167138,1.842511182722347
73.0,9.0,5.0,-0.5636984423936019,-1.123612489238937
74.0,1.0,10.0,0.13218553658806223,0.5332823602515795
74.0,2.0,18.0,0.707046214877263,-0.5034514680685735
74.0,3.0,18.0,0.8280695155697263,1.1283863704655648
74.0,4.0,1.0,0.2632941123382308,-0.5848867536768031
74.0,5.0,1.0,-0.5536131673358966,-0.7790785885887351
74.0,6.0,13.0,-0.4124193165280227,-0.29046687493935774
74.0,7.0,8.0,1.3424185435126954,0.0008208774285402112
74.0,8.0,8.0,-0.3720782162972016,-0.021104007158290774
74.0,9.0,8.0,0.21286773704970444,-0.8135319786537554
74.0,10.0,8.0,-0.2813107407778541,0.5927927612729782
74.0,11.0,8.0,-0.4023340414703175,0.6491710359248293
74.0,12.0,6.0,-0.15020216502768555,-0.550433363611783
75.0,1.0,14.0,0.011162235895598893,0.8558913763149506
75.0,2.0,12.0,1.3525038185704006,-0.15578544104882433
75.0,3.0,12.0,-0.5838689925090125,0.1730878277536413
75.0,4.0,12.0,-0.4023340414703175,-0.5222442262858573
75.0,5.0,12.0,-0.5536131673358966,0.03527426749356037
75.0,6.0,13.0,0.3137204876267572,-0.7195681875673365
75.0,7.0,4.0,0.9390075412044844,-0.5222442262858573
75.0,8.0,4.0,0.1422708116457675,-0.6287365228504653
75.0,9.0,16.0,-0.5132720671050756,-0.46899807800355336
75.0,10.0,16.0,-0.5233573421627807,-0.6256043964809179
75.0,11.0,16.0,-0.4628456918165491,-0.5347727317640465
76.0,1.0,12.0,2.966147827803245,1.7297546334186447
76.0,2.0,1.0,-0.2913960158355594,-0.8479853687187755
76.0,3.0,1.0,-0.493101516989665,-0.7070396820891476
76.0,4.0,1.0,-0.5132720671050756,-1.0421772036307075
76.0,5.0,13.0,-0.2611401906624436,-1.0390450772611601
76.0,6.0,8.0,1.5441240446668008,-0.07121802907104746
76.0,7.0,6.0,-0.6544659179129494,-1.0390450772611601
76.0,8.0,6.0,-0.22079909043162246,-0.8229283577623971
76.0,9.0,17.0,-0.6141248176821282,0.7869845961849102
76.0,10.0,16.0,2.2601785737638753,-0.5535654899813303
76.0,11.0,9.0,-0.1602874400853908,-1.0233844454134238
76.0,12.0,2.0,3.329217729880635,2.7602242089997038
77.0,1.0,14.0,-0.03926413939292749,0.3798081681437625
77.0,2.0,14.0,-0.5233573421627807,3.7750331527330254
77.0,3.0,12.0,0.5154259887808628,-0.5034514680685735
77.0,4.0,1.0,-0.2510549156047383,-0.9262885279574578
77.0,5.0,1.0,0.3238057626844625,-1.0954233519130114
77.0,6.0,7.0,-0.6948070181437704,-0.4032234242430603
77.0,7.0,7.0,0.08175916129953584,-0.17144607289656072
77.0,8.0,7.0,-0.4527604167588438,-0.4627338252644588
77.0,9.0,7.0,0.3944026880883994,1.4509953865289356
77.0,10.0,7.0,-0.4830162419319597,1.0281583266400516
77.0,11.0,7.0,-0.3418223911240858,0.505093222925654
77.0,12.0,13.0,-0.23088436548932775,-0.41575192972124947
77.0,13.0,17.0,1.7155737206477906,0.7775882170762682
78.0,1.0,10.0,-0.67463646802836,1.3069175735297605
78.0,2.0,10.0,-0.6141248176821282,-0.638132901959107
78.0,3.0,10.0,-0.4527604167588438,0.5990570140120727
78.0,4.0,10.0,-0.6544659179129494,0.6742280468812076
78.0,5.0,10.0,-0.493101516989665,-0.5097157208076681
78.0,6.0,15.0,-0.4628456918165491,-0.4188840560907967
78.0,7.0,15.0,-0.3922487664126122,-0.5441691108726884
78.0,8.0,15.0,-0.4729309668742544,-0.9732704235006672
78.0,9.0,15.0,-0.4325898666434333,-0.28420262220026316
78.0,10.0,15.0,-0.5737837174513072,-0.36563790780849276
78.0,11.0,8.0,-0.5737837174513072,-0.2998632540479997
78.0,12.0,8.0,-0.5636984423936019,-0.6882469238718636
78.0,13.0,8.0,-0.5838689925090125,-0.16204969378791892
78.0,14.0,17.0,1.1709688675317058,1.8894930782655563
78.0,15.0,3.0,-0.5435278922781913,-0.2716741167220741
78.0,16.0,17.0,0.343976312799873,1.3789564800293483
78.0,17.0,17.0,0.16244136176117804,1.7266225070490975
78.0,18.0,4.0,-0.4628456918165491,-0.14638906194018236
78.0,19.0,16.0,-0.2611401906624436,-0.3437130232216618
78.0,20.0,7.0,0.38431741303069417,0.8464949972063086
78.0,21.0,1.0,-0.130031614912275,-0.5473012372422357
78.0,22.0,1.0,0.4952554386654522,-0.8072677259146607
78.0,23.0,1.0,-0.3922487664126122,-0.9576097916529307
78.0,24.0,7.0,-0.2813107407778541,0.18874845960137768
78.0,25.0,13.0,-0.3317371160663805,-0.6224722701113706
78.0,26.0,13.0,0.07167388624183056,-0.06808590270150011
78.0,27.0,13.0,-0.4124193165280227,-0.5253763526554046
78.0,28.0,13.0,-0.6141248176821282,-1.0014595608265928
78.0,29.0,15.0,-0.130031614912275,-0.108803545505615
78.0,30.0,15.0,-0.31156656595097,-0.02736825989738536
78.0,31.0,17.0,0.9490928162621897,1.0187619475314098
78.0,32.0,17.0,-0.6342953677975388,1.0469510848573353
78.0,33.0,17.0,-0.5536131673358966,0.8089094807717414
78.0,34.0,17.0,-0.5031867920473703,-1.0014595608265928
78.0,35.0,17.0,-0.6544659179129494,1.645187221440868
78.0,36.0,17.0,-0.4023340414703175,-0.5222442262858573
78.0,37.0,16.0,0.06158861118412528,0.5426787393602215
78.0,38.0,1.0,1.8567675714556644,-0.810399852284208
78.0,39.0,1.0,-0.4023340414703175,-0.8417211159796809
78.0,40.0,1.0,-0.422504591585728,-0.7978713468060189
78.0,41.0,7.0,0.07167388624183056,-0.6350007755895597
78.0,42.0,8.0,1.6651473453592642,0.15429506953635738
78.0,43.0,8.0,-0.5838689925090125,-0.616208017372276
78.0,44.0,8.0,-0.6141248176821282,-0.4627338252644588
78.0,45.0,6.0,0.21286773704970444,-0.9074957697401741
78.0,46.0,6.0,-0.15020216502768555,-0.49718721532947896
78.0,47.0,6.0,0.4952554386654522,-0.7352288194150731
78.0,48.0,6.0,-0.4830162419319597,-0.29673112767845233
78.0,49.0,17.0,-0.2913960158355594,1.0814044749223555
78.0,50.0,17.0,-0.5838689925090125,0.257655239731418
78.0,51.0,4.0,-0.3720782162972016,-0.16204969378791892
78.0,52.0,4.0,-0.4830162419319597,-0.043028891745121894
78.0,53.0,4.0,-0.10986106479686443,-0.2716741167220741
78.0,54.0,15.0,1.5037829444359798,-0.3092596331566415
78.0,55.0,15.0,-0.3720782162972016,-0.19963521022248643
78.0,56.0,8.0,-0.3619929412394963,0.7807203434458155
78.0,57.0,6.0,0.5759376391270944,-0.691379050241411
78.0,58.0,17.0,0.38431741303069417,1.278728436203835
78.0,59.0,16.0,1.9172792218018961,-0.18084245200520266
78.0,60.0,1.0,5.013458664517416,-0.8291926105014917
78.0,61.0,13.0,0.5456818139539785,-1.0421772036307075
78.0,62.0,13.0,-0.1199463398545697,-0.7540215776323568
78.0,63.0,15.0,-0.5435278922781913,-0.3499772759607564
78.0,64.0,15.0,-0.5838689925090125,-0.03989676537557453
78.0,65.0,8.0,-0.08969051468145388,-0.39382704513441835
78.0,66.0,8.0,-0.7452333934322969,0.11984167947133736
78.0,67.0,8.0,0.525511263838568,0.4549792010128973
78.0,68.0,6.0,-0.1602874400853908,-1.0296486981525184
78.0,69.0,6.0,0.1826119118765886,-0.4032234242430603
78.0,70.0,17.0,0.3641468629152836,1.808057792657327
79.0,1.0,10.0,0.10192971141494639,0.9154017773363492
79.0,2.0,14.0,0.7171314899349682,1.4259383755725572
79.0,3.0,18.0,0.12210026153035694,-0.3155238858957361
79.0,4.0,18.0,-0.06951996456604333,1.031290453009599
79.0,5.0,18.0,-0.15020216502768555,0.461243453751992
79.0,6.0,12.0,-0.422504591585728,-0.09627504002742582
79.0,7.0,1.0,-0.1199463398545697,-0.8354568632405863
79.0,8.0,1.0,-0.6544659179129494,-0.7853428413278298
79.0,9.0,1.0,-0.8158303188362338,-0.8511174950883228
79.0,10.0,7.0,-0.8158303188362338,-0.7039075557196002
79.0,11.0,7.0,-0.7956597687208232,1.2630678043560983
79.0,12.0,7.0,-0.7654039435477075,0.06346340481948608
79.0,13.0,7.0,-0.6342953677975388,-0.7289645666759784
79.0,14.0,7.0,-0.8259155938939391,-0.2716741167220741
79.0,15.0,15.0,-0.31156656595097,-0.5253763526554046
79.0,16.0,8.0,-0.4124193165280227,1.0156298211618624
79.0,17.0,17.0,-0.3619929412394963,-0.41575192972124947
79.0,18.0,17.0,-0.2913960158355594,-1.0609699618479913
79.0,19.0,5.0,-0.1703727151430961,0.09791679488450623
80.0,1.0,10.0,-0.493101516989665,-0.9857989289788563
80.0,2.0,14.0,-0.5737837174513072,-0.6882469238718636
80.0,3.0,14.0,-0.6342953677975388,0.2075412178186613
80.0,4.0,12.0,0.5355965388962733,0.7556633324894372
80.0,5.0,12.0,-0.6948070181437704,1.4196741228334628
80.0,6.0,12.0,-0.4830162419319597,0.7587954588589847
80.0,7.0,12.0,-0.7553186684900022,0.9435909146622747
80.0,8.0,1.0,-0.3821634913549069,-0.20903158933112823
80.0,9.0,7.0,-0.6645511929706547,-0.7164360611977892
80.0,10.0,13.0,0.06158861118412528,-0.7007754293500528
80.0,11.0,15.0,-0.67463646802836,-0.5660939954595193
80.0,12.0,15.0,-0.67463646802836,-0.6005473855245396
80.0,13.0,15.0,-0.6544659179129494,0.2419946078836816
80.0,14.0,15.0,-0.14011688996998026,0.5113574756647487
80.0,15.0,8.0,0.46499961349233637,-0.7320966930455257
80.0,16.0,6.0,-0.6443806428552441,-0.8542496214578701
80.0,17.0,17.0,-0.130031614912275,-0.8197962313928499
81.0,1.0,10.0,-0.5031867920473703,0.5176217284038431
81.0,2.0,14.0,0.10192971141494639,2.0930812922861306
81.0,3.0,14.0,-0.5939542675667178,4.097642168796397
81.0,4.0,18.0,-0.2510549156047383,0.4549792010128973
81.0,5.0,12.0,-0.7250628433168863,1.0500832112268825
82.0,1.0,10.0,-0.5838689925090125,1.4196741228334628
82.0,2.0,14.0,-0.14011688996998026,0.2764479979487019
82.0,3.0,14.0,-0.7048922932014757,-0.4596016988949114
82.0,4.0,12.0,-0.029178864335222213,0.5301502338820323
82.0,5.0,12.0,-0.5838689925090125,-0.01797188078874355
82.0,6.0,12.0,-0.5838689925090125,1.0281583266400516
82.0,7.0,12.0,0.1422708116457675,-0.6005473855245396
82.0,8.0,12.0,-0.493101516989665,0.14803081679726293
82.0,9.0,1.0,0.3338910377421678,-0.8730423796751539
82.0,10.0,7.0,-0.714977568259181,-1.035912950891613
82.0,11.0,1.0,1.070116116954653,-0.6663220392850326
82.0,12.0,15.0,0.233038287165115,-0.18084245200520266
82.0,13.0,15.0,-0.6645511929706547,-1.1392731210866736
82.0,14.0,15.0,-0.8057450437785285,-0.6318686492200125
82.0,15.0,8.0,-0.3619929412394963,0.2545231133618708
82.0,16.0,13.0,0.8583253407428422,-0.7947392204364715
82.0,17.0,15.0,0.011162235895598893,-0.37190216054758735
82.0,18.0,15.0,-0.6342953677975388,-0.40635555061260753
82.0,19.0,15.0,-0.4830162419319597,-0.4596016988949114
82.0,20.0,15.0,-0.6443806428552441,-0.929420654327005
82.0,21.0,15.0,-0.5939542675667178,-0.8385889896101337
82.0,22.0,10.0,-0.4527604167588438,-0.6224722701113706
82.0,23.0,10.0,0.16244136176117804,0.7995131016630994
82.0,24.0,14.0,-0.5939542675667178,0.3798081681437625
82.0,25.0,14.0,-0.14011688996998026,2.0711564076992994
82.0,26.0,14.0,-0.6948070181437704,1.6765084851363408
82.0,27.0,14.0,-0.7553186684900022,4.749124453662232
82.0,28.0,12.0,0.1422708116457675,1.1440470023133014
82.0,29.0,1.0,-0.493101516989665,-0.8229283577623971
82.0,30.0,1.0,-0.6645511929706547,-0.9576097916529307
82.0,31.0,1.0,-0.3014812908932647,-0.8417211159796809
82.0,32.0,12.0,-0.22079909043162246,1.811189919026874
82.0,33.0,12.0,-0.4729309668742544,0.6804922996203024
82.0,34.0,12.0,-0.6847217430860653,1.9458713529174076
82.0,35.0,1.0,-0.4124193165280227,-0.788474967697377
82.0,36.0,1.0,-0.5536131673358966,-0.6663220392850326
82.0,37.0,13.0,0.6061934643002103,-0.6663220392850326
82.0,38.0,13.0,0.959178091319895,-0.7540215776323568
82.0,39.0,13.0,-0.1199463398545697,-0.6036795118940869
82.0,40.0,15.0,0.12210026153035694,-0.4564695725253642
82.0,41.0,15.0,0.04141806106871473,-0.21216371570067546
82.0,42.0,8.0,0.41457323820381,0.12297380584088459
82.0,43.0,9.0,3.4603263056308036,-0.2779383694611687
82.0,44.0,5.0,1.4130154689166323,0.14489869042771572
83.0,1.0,8.0,0.5355965388962733,-0.9638740443920253
83.0,2.0,8.0,-0.5536131673358966,-0.5911510064158977
83.0,3.0,8.0,-0.5435278922781913,-0.7070396820891476
83.0,4.0,8.0,-0.04934941445063277,-0.7540215776323568
83.0,5.0,8.0,-0.2813107407778541,-0.7039075557196002
83.0,6.0,8.0,-0.4426751417011386,-0.5253763526554046
83.0,7.0,8.0,0.06158861118412528,-0.9513455389138361
83.0,8.0,8.0,-0.2913960158355594,-0.5441691108726884
83.0,9.0,8.0,-0.3720782162972016,-1.0453093300002547
83.0,10.0,8.0,-0.2107138153739172,-0.8918351378924376
83.0,11.0,8.0,0.11201498647265166,-0.9482134125442888
83.0,12.0,6.0,-0.5838689925090125,-0.6631899129154853
83.0,13.0,17.0,-0.3619929412394963,-0.9419491598051942
83.0,14.0,17.0,-0.5435278922781913,-0.8385889896101337
83.0,15.0,16.0,0.8784958908582527,-0.7822107149582824
83.0,16.0,5.0,0.8684106158005475,-1.026516571782971
83.0,17.0,16.0,1.8265117462825486,-0.8385889896101337
83.0,18.0,16.0,-0.5737837174513072,-0.6882469238718636
83.0,19.0,16.0,0.596108189242505,-0.3844306660257765
83.0,20.0,5.0,1.0398602917815372,-0.7227003139368839
84.0,1.0,18.0,0.707046214877263,0.6648316677725657
84.0,2.0,12.0,0.2532088372805255,-0.7759464622191878
84.0,3.0,1.0,-0.1703727151430961,-0.6851147975023164
84.0,4.0,7.0,-0.4830162419319597,0.2607873661009655
84.0,5.0,13.0,0.3641468629152836,-0.5128478471772155
84.0,6.0,15.0,-0.67463646802836,-0.14012480920108777
84.0,7.0,15.0,-0.7754892186054128,-0.7227003139368839
84.0,8.0,8.0,-0.4729309668742544,0.3390905253396478
84.0,9.0,8.0,-0.3720782162972016,1.2912569416820239
84.0,10.0,6.0,-0.6040395426244229,-0.5159799735467627
84.0,11.0,17.0,-0.0796052396237486,1.1252542440960176
84.0,12.0,17.0,-0.6342953677975388,1.3257103317470442
84.0,13.0,17.0,-0.493101516989665,1.4729202711157667
84.0,14.0,5.0,4.539450736805268,-0.23408860028750658
85.0,1.0,10.0,0.12210026153035694,-0.8542496214578701
85.0,2.0,14.0,-0.4628456918165491,-0.29673112767845233
85.0,3.0,13.0,2.4719693499756863,-0.7352288194150731
85.0,4.0,13.0,-0.5737837174513072,-0.7916070940669243
85.0,5.0,13.0,-0.4527604167588438,-1.057837835478444
85.0,6.0,7.0,-0.4023340414703175,-0.8010034731755662
85.0,7.0,1.0,0.10192971141494639,-0.7101718084586948
85.0,8.0,7.0,-0.04934941445063277,-0.9356849070660996
85.0,9.0,13.0,2.2904343989369913,-0.9450812861747415
85.0,10.0,13.0,0.07167388624183056,-0.8291926105014917
85.0,11.0,15.0,1.5945504199553273,-0.10567141913606763
85.0,12.0,8.0,0.2532088372805255,-1.00459168719614
85.0,13.0,8.0,-0.6544659179129494,-0.7070396820891476
85.0,14.0,6.0,0.2733793873959361,-0.9043636433706268
85.0,15.0,17.0,-0.6040395426244229,-0.766550083110546
85.0,16.0,11.0,5.70934264349908,-1.111083983760748
85.0,17.0,11.0,-0.6645511929706547,-0.9951953080874982
85.0,18.0,16.0,0.2632941123382308,-0.49092296259038437
85.0,19.0,2.0,1.9071939467441907,0.1605593222754521
85.0,20.0,9.0,0.7171314899349682,1.335106710855686
85.0,21.0,3.0,3.298961904707519,1.0500832112268825
86.0,1.0,14.0,-0.029178864335222213,0.5082253492952011
86.0,2.0,14.0,-0.5939542675667178,-0.6099437646331815
86.0,3.0,18.0,-0.422504591585728,-0.6757184183936745
86.0,4.0,18.0,0.001076960837893617,-0.7916070940669243
86.0,5.0,12.0,0.817984240512021,1.1252542440960176
86.0,6.0,12.0,-0.5031867920473703,-0.0586895235928583
86.0,7.0,1.0,-0.493101516989665,-0.6287365228504653
86.0,8.0,1.0,-0.5435278922781913,-0.17144607289656072
86.0,9.0,15.0,1.9172792218018961,0.1762199541231885
86.0,10.0,17.0,-0.4023340414703175,-0.9889310553484035
86.0,11.0,6.0,0.10192971141494639,-0.5410369845031411
86.0,12.0,17.0,-0.6645511929706547,-0.7728143358496407
86.0,13.0,17.0,-0.2813107407778541,-0.9450812861747415
86.0,14.0,17.0,-0.493101516989665,-1.133008868347579
86.0,15.0,16.0,0.17252663681888333,-1.1392731210866736
86.0,16.0,16.0,-0.029178864335222213,-0.9325527806965523
86.0,17.0,11.0,4.569706561978384,-0.9732704235006672
87.0,1.0,10.0,-0.31156656595097,-0.4376768143080805
87.0,2.0,10.0,-0.533442617220486,0.5865285085338835
87.0,3.0,14.0,-0.3922487664126122,0.15116294316681014
87.0,4.0,7.0,0.42465851326151527,0.013349382906729384
87.0,5.0,13.0,-0.5132720671050756,-0.3437130232216618
87.0,6.0,15.0,-0.6847217430860653,-0.14012480920108777
87.0,7.0,15.0,-0.15020216502768555,-0.1902388311138445
87.0,8.0,15.0,-0.1703727151430961,-0.44394106704717506
87.0,9.0,17.0,-0.24096964054703301,0.5614714975775054
87.0,10.0,16.0,3.2787913545921086,-1.0734984673261805
87.0,11.0,1.0,0.8381547906274316,-0.9513455389138361
87.0,12.0,7.0,-0.493101516989665,-0.7101718084586948
87.0,13.0,1.0,1.4634418442051587,-0.7320966930455257
87.0,14.0,1.0,-0.714977568259181,-0.7602858303714515
87.0,15.0,1.0,-0.5636984423936019,-0.8949672642619849
87.0,16.0,7.0,-0.4729309668742544,0.4769040855997284
87.0,17.0,17.0,2.3408607742255176,0.5865285085338835
87.0,18.0,6.0,0.3641468629152836,-0.4627338252644588
87.0,19.0,4.0,0.4952554386654522,-0.929420654327005
87.0,20.0,9.0,1.2012246927048216,-0.960741918022478
87.0,21.0,5.0,0.8381547906274316,-0.02736825989738536
87.0,22.0,5.0,-0.493101516989665,-0.9795346762397618
87.0,23.0,9.0,3.0871711284957084,-0.8072677259146607
87.0,24.0,2.0,0.021247510953304172,0.9498551674013692
87.0,25.0,2.0,-0.533442617220486,1.3820886063988955
87.0,26.0,2.0,2.3711165993986336,1.6483193478104152
87.0,27.0,5.0,-0.4023340414703175,0.2419946078836816
88.0,1.0,10.0,-0.4527604167588438,-0.5598297427204247
88.0,2.0,10.0,-0.5939542675667178,-0.7916070940669243
88.0,3.0,14.0,-0.422504591585728,0.7055493105766808
88.0,4.0,14.0,-0.5132720671050756,-0.48779083622083713
88.0,5.0,14.0,-0.6242100927398335,-0.5379048581335938
88.0,6.0,14.0,-0.5939542675667178,0.09478466851495901
88.0,7.0,12.0,0.5053407137231575,0.11044530036269541
88.0,8.0,1.0,-0.6544659179129494,-0.7477573248932623
88.0,9.0,13.0,-0.4426751417011386,-0.8354568632405863
88.0,10.0,13.0,0.3944026880883994,-0.691379050241411
88.0,11.0,6.0,-0.059434689508338044,-0.9074957697401741
88.0,12.0,17.0,-0.6141248176821282,-0.7070396820891476
88.0,13.0,16.0,0.6263640144156207,-0.9983274344570455
88.0,14.0,16.0,-0.6443806428552441,-1.0139880663047818
88.0,15.0,16.0,-0.1703727151430961,-0.5660939954595193
88.0,16.0,16.0,-0.6544659179129494,-0.9231564015879105
88.0,17.0,2.0,-0.03926413939292749,-0.8229283577623971
88.0,18.0,2.0,3.2081944291881714,0.37041178903512056
89.0,1.0,10.0,-0.5838689925090125,-0.8072677259146607
89.0,2.0,10.0,-0.67463646802836,-0.8511174950883228
89.0,3.0,14.0,-0.22079909043162246,-0.6506614074372962
89.0,4.0,14.0,-0.5838689925090125,-1.057837835478444
89.0,5.0,15.0,4.418427436112805,-0.7101718084586948
89.0,6.0,17.0,-0.3619929412394963,-0.7540215776323568
89.0,7.0,17.0,-0.3317371160663805,-0.2935990013089051
89.0,8.0,17.0,-0.1199463398545697,-0.6663220392850326
89.0,9.0,17.0,-0.6443806428552441,-0.6537935338068435
89.0,10.0,11.0,8.240746682983104,-0.40635555061260753
89.0,11.0,5.0,-0.3720782162972016,-0.3029953804175469
89.0,12.0,3.0,0.3944026880883994,0.29837288253553274
89.0,13.0,3.0,0.5154259887808628,0.40173305273059334
90.0,1.0,14.0,-0.22079909043162246,0.580264255794789
90.0,2.0,18.0,0.9087517160313685,-0.23722072665705382
90.0,3.0,13.0,1.584465144897622,-0.7383609457846203
90.0,4.0,12.0,3.2283649793035822,0.5395466129906743
90.0,5.0,1.0,0.4952554386654522,-1.057837835478444
90.0,6.0,1.0,-0.2712254657201489,-0.9450812861747415
90.0,7.0,7.0,-0.2712254657201489,0.8590235026844978
90.0,8.0,15.0,0.7574725901657894,0.5740000030556945
90.0,9.0,15.0,-0.2611401906624436,0.06033127844993871
90.0,10.0,8.0,-0.5636984423936019,0.5301502338820323
90.0,11.0,6.0,-0.2913960158355594,-0.7728143358496407
90.0,12.0,6.0,0.5759376391270944,-0.8542496214578701
90.0,13.0,17.0,-0.7452333934322969,-0.4783944571121952
90.0,14.0,17.0,-0.6645511929706547,0.536414486621127
90.0,15.0,4.0,1.1608835924740004,0.3954687999914989
90.0,16.0,2.0,8.654242960349022,3.1110223623889994
90.0,17.0,2.0,-0.3317371160663805,3.511934537691053
91.0,1.0,10.0,-0.1199463398545697,-0.9356849070660996
91.0,2.0,12.0,2.088728897782886,0.14803081679726293
91.0,3.0,12.0,-0.5132720671050756,0.6272461513379984
91.0,4.0,12.0,-0.5838689925090125,-0.20589946296158088
91.0,5.0,1.0,0.29354993751134667,-0.562961869089972
91.0,6.0,1.0,1.0297750167238318,0.0008208774285402112
91.0,7.0,1.0,-0.0796052396237486,0.04467064660220232
91.0,8.0,1.0,0.9692633663776002,-0.3155238858957361
91.0,9.0,1.0,0.6566198395887366,-0.061821649962405516
